Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,exam_part,holiday,instit_kind,instit_nm,lat,lng,medical_instit_kind,organ_loc,regist_dt,street_nm_addr,sunday_oper_week,tel,update_dt,zip_code
09:00~18:00,09:00~18:00,09:00~13:00,09:00~13:00,09:00~18:00,09:00~20:00,09:00~20:00,치과,09:00~13:00,치과의원,센텀오딧세이치과의원,35.17019791,129.1377322,응급의료기관이외,2호선 시립미술관역 8번출구/센텀메디칼센타9층,2008-12-05,"부산광역시 해운대구 해운대로 369, 9,10층 (우동, 해운대센텀메디칼센터)",1 2 3 4 5,051-743-2080,2020-12-31,48062
09:30~18:00,09:30~18:00,~,~,09:30~20:00,09:30~20:00,09:30~18:00,치과,~,치과의원,센텀월드치과의원,35.1694329,129.1385668,응급의료기관이외,"2호선 벡스코역 6,8번출구",2008-12-05,"부산광역시 해운대구 해운대로 381-3, 2층 (우동)",,051-747-7528,2021-02-03,48062
09:30~18:30,09:30~18:30,09:30~14:00,~,09:30~18:30,09:30~18:30,09:30~18:30,치과,~,치과의원,서울수치과의원,35.1696715,129.1776713,응급의료기관이외,2호선 해운대역 1번출구/세종월드프라자 3층,2008-12-05,부산광역시 해운대구 해운대로 814 (좌동),,051-742-2875,2021-02-03,48111
09:30~19:00,09:30~19:00,09:30~14:00,~,09:30~19:00,09:30~20:30,09:30~19:00,치과,~,치과의원,서울에이스치과의원,35.21019121,129.0067159,응급의료기관이외,3호선 덕천역 9번출구,2008-12-05,"부산광역시 북구 만덕대로 14, 5,7층 (덕천동)",,051-338-2820,2021-01-05,46576
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~16:00,치과,~,치과의원,서울오치과의원,35.20463276,129.1064199,응급의료기관이외,1호선 괴정역 8번 출구 호암르네상스 아파트 부근,2008-12-05,"부산광역시 동래구 명장로 50, 3층 (명장동)",,051-206-0330,2021-01-12,47775
09:30~18:30,09:30~18:30,09:30~13:00,~,09:30~20:30,09:30~18:30,09:30~18:30,치과,~,치과의원,서울웰치과의원,35.15288736,129.0241615,응급의료기관이외,버스정류장: 개금시장 하나로약국 3층,2008-12-05,부산광역시 부산진구 가야대로 476-1 (개금동),,051-896-2882,2020-12-08,47323
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,서울윌치과의원,35.23440682,129.0126733,응급의료기관이외,2호선 화명역 1번출구/롯데마트 맞은편 우리은행 3층 건물,2008-12-05,"부산광역시 북구 화명대로 42, 3층 (화명동, 우리메디칼)",,051-332-2875,2020-05-19,46526
09:30~18:30,09:30~18:30,09:30~14:30,~,09:30~18:30,09:30~18:30,09:30~18:30,치과,~,치과의원,서울치과의원,35.18140259,129.0776361,응급의료기관이외,1호선 시청역 7번출구,2008-12-05,"부산광역시 연제구 중앙대로 1039, 2층 (연산동)",,051-852-2882,2021-01-29,47542
09:30~18:30,09:30~18:30,09:30~14:00,~,~,09:30~18:30,13:00~21:00,"구강안면외과,소아치과,예방치과,치과보존과,치과보철과,치주과",~,치과의원,서울치과의원,35.19868266,129.1182867,응급의료기관이외,동해선 부산원동역 2번출구/버스정류장: 반여1동 한화꿈에그린아파트,2008-12-05,"부산광역시 해운대구 선수촌로 53, 2~3층 (반여동)",,051-544-5692,2021-02-03,48038
09:30~18:30,09:30~18:30,09:30~13:00,~,09:30~18:30,09:30~18:30,09:30~18:30,"소아치과,치과교정과,치과보철과,치주과",~,치과의원,서울프라임치과의원,35.13484804,129.0914616,응급의료기관이외,2호선 대연역 5번출구/부산아동병원건물 2층,2008-12-05,"부산광역시 남구 수영로 228, 2층 (대연동, 부산아동병원)",,051-642-1876,2020-09-28,48492
09:00~18:00,09:00~18:00,09:00~13:00,~,09:00~18:00,09:00~18:00,09:00~18:00,"구강내과,치주과",~,치과의원,서현치과의원,35.15435465,128.9985194,응급의료기관이외,버스정류장: 주례1차 동일아파트상가 106동 203호,2008-12-05,"부산광역시 사상구 백양대로494번길 12, 106동 203호 (주례동, 동일1차아파트상가)",,051-311-2275,2020-07-20,46993
09:00~18:00,09:00~18:00,09:30~13:00,~,09:00~18:00,09:00~18:00,09:00~18:00,치과,~,치과의원,석치과의원,35.16608164,129.0413085,응급의료기관이외,당감사거리,2008-12-05,부산광역시 부산진구 동평로 109 (부암동),,051-892-7447,2020-01-08,47144
10:00~18:00,10:00~18:00,10:00~13:00,~,10:00~18:00,10:00~18:00,10:00~18:00,치과,~,치과의원,석치과의원,35.04978906,128.967713,응급의료기관이외,버스정류장:다대대우아파트/대우상가 201호,2008-12-05,"부산광역시 사하구 다대낙조1길 12, 201호 (다대동, 대우아파트상가)",,051-263-2560,2021-02-02,49506
10:00~18:30,10:00~18:30,10:00~14:00,~,~,10:00~18:30,10:00~18:30,치과,~,치과의원,선부부치과의원,35.17326832,129.0709528,응급의료기관이외,양정로타리 5번출구 인근 기아자동차 건물,2008-12-05,부산광역시 부산진구 중앙대로 931 (양정동),,051-868-8528,2021-01-14,47210
10:00~18:30,10:00~18:30,09:30~17:00,~,10:00~18:30,10:00~18:30,10:00~18:30,치과,~,치과의원,선이아름다운치과교정과치과의원,35.1551398,129.0588394,응급의료기관이외,"1,2호선 서면역 1번 출구",2008-12-05,"부산광역시 부산진구 중앙대로 697, 5층 (부전동, 우리은행)",,051-804-1300,2020-12-09,47286
09:30~17:00,09:30~17:00,09:30~12:00,~,09:30~17:00,09:30~17:00,09:30~17:00,치과,~,치과의원,선일치과의원,35.09979865,129.0215767,응급의료기관이외,"버스정류장: 토성초등학교맞은편, 경남중학교",2008-12-05,"부산광역시 서구 까치고개로233번길 4, 2,3층 (토성동2가)",,051-231-1302,2019-11-14,49224
09:30~18:30,09:30~18:30,09:30~15:00,~,09:30~18:30,09:30~18:30,09:30~14:00,"치과,치과교정과",~,치과의원,선재부부치과의원,35.16968098,129.1785496,응급의료기관이외,"2호선 장산역 1,3번출구/해운대삼정코아주상복합상가 2층",2008-12-05,부산광역시 해운대구 세실로 48 (좌동),,051-702-2828,2020-12-07,48110
09:30~18:30,09:30~18:30,09:30~14:00,~,09:30~18:30,09:30~18:30,09:30~18:30,치과,~,치과의원,선치과의원,35.19700687,129.130804,응급의료기관이외,버스정류장: 반여2동 농협부근,2008-12-05,부산광역시 해운대구 재반로 221 (반여동),,051-781-2875,2021-02-03,48028
09:00~18:00,09:00~18:00,09:00~16:30,~,09:00~18:00,09:00~18:00,09:00~18:00,치과,~,치과의원,선한이웃치과의원,35.13651821,129.0730274,응급의료기관이외,2호선 지게골역 4번출구,2008-12-05,부산광역시 남구 수영로 47 (문현동),,051-643-2875,2021-01-14,48421
10:00~18:00,10:00~18:00,10:00~13:00,~,10:00~18:00,10:00~18:00,10:00~18:00,치과,~,치과의원,설규식치과의원,35.15984872,129.0604811,응급의료기관이외,서면역 15번 출구 동인당약국 4층,2008-12-05,부산광역시 부산진구 중앙대로 753 (부전동),,051-808-0275,2019-04-16,47254
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,"구강안면외과,소아치과,치과교정과,치과보철과,치주과",~,치과의원,성민치과의원,35.12529896,129.0908293,응급의료기관이외,버스정류장 : 대연파크푸르지오,2008-12-05,"부산광역시 남구 홍곡로 360, 401동 2층 206~209호 (대연동, 대연파크푸르지오)",,051-627-1809,2020-12-30,48532
09:30~18:30,09:30~18:30,~,~,09:30~18:30,09:30~18:30,09:30~20:30,치과,~,치과의원,새날치과의원,35.17318996,129.0726753,응급의료기관이외,1호선 양정역 4번출구 광진빌딩 2층,2008-12-05,"부산광역시 부산진구 연수로 10, 2층 (양정동)",,051-864-5927,2020-12-08,47221
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~21:00,치과,~,치과의원,새로운치과의원,35.1729377,129.0997653,응급의료기관이외,3호선 배산역 1번출구150m 기업은행2층,2008-12-05,부산광역시 수영구 연수로 266 (망미동),,051-759-2859,2021-02-03,48234
09:30~19:00,09:30~21:00,09:30~13:30,~,09:30~19:00,09:30~21:00,09:30~21:00,"소아치과,치과교정과,치과보철과,치주과",~,치과의원,새로운치과의원,35.13516885,129.0878668,응급의료기관이외,2호선 못골역 2번출구,2008-12-05,부산광역시 남구 수영로 195-5 (대연동),,051-633-2804,2021-01-14,48445
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,서대호치과의원,35.21334378,129.0188255,응급의료기관이외,KT전화국 맞은편,2008-12-05,부산광역시 북구 만덕대로 129 (덕천동),,051-331-0932,2019-12-30,46554
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,서동치과의원,35.2149156,129.1036709,응급의료기관이외,지하철 1호성 온천장역근처. (세웅병원 맞은편),2008-12-05,"부산광역시 금정구 서동로 155, 2층 (서동)",,051-529-7090,2020-08-31,46320
09:30~18:30,09:30~18:30,09:15~14:30,~,09:30~18:30,09:30~18:30,09:30~18:30,치과,~,치과의원,서면어린이치과의원,35.1579969,129.0557813,응급의료기관이외,"1,2호선 서면역 9번출구/롯데백화점 맞은편 ABC메디컬빌딩 8층",2008-12-05,"부산광역시 부산진구 가야대로 769, 8층 (부전동)",,051-900-1275,2021-02-10,47257
09:30~18:30,09:30~18:30,09:00~16:00,~,09:30~18:30,09:30~18:30,09:30~18:30,치과,~,치과의원,서면예치과의원,35.15633919,129.0587782,응급의료기관이외,"1,2호선 서면역 1번 출구",2008-12-05,"부산광역시 부산진구 중앙대로 711, 6층 (부전동, 동아빌딩)",,051-808-2900,2021-01-15,47286
10:00~18:30,10:00~18:30,10:00~12:00,~,10:00~18:30,10:00~18:30,10:00~18:30,치과,~,치과의원,서면중앙치과의원,35.16001886,129.0575197,응급의료기관이외,"1,2호선 서면역 13번출구",2008-12-05,부산광역시 부산진구 새싹로 24-1 (부전동),,051-805-8219,2021-01-14,47253
09:00~18:00,09:00~18:00,09:00~12:00,~,09:00~18:00,09:00~18:00,09:00~18:00,치과,~,치과의원,서승도치과의원,35.09635823,129.061061,응급의료기관이외,버스정류장: 신한기공사 앞 교차로,2008-12-05,부산광역시 영도구 청학로 91 (청학동),,051-413-0152,2019-04-17,49023
09:30~19:00,09:30~19:00,09:30~13:00,~,09:30~19:00,09:30~19:00,09:30~19:00,"구강악안면외과,소아치과,치과교정과,치과보철과,치주과",~,치과의원,서울리더스치과의원,35.14648787,129.0658605,응급의료기관이외,2호선 국제금융센터/부산은행역 1번 출구,2008-12-05,"부산광역시 남구 문현금융로 40 (문현동, 부산국제금융센터 BIFC몰상가 302호)",,051-637-2879,2020-12-14,48400
09:30~18:30,09:30~18:30,09:30~14:00,~,14:00~18:30,09:30~18:30,09:30~18:30,"구강내과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,서울미소치과의원,35.14182732,129.1080482,응급의료기관이외,2호선 남천역 1번 출구,2008-12-05,"부산광역시 수영구 수영로 400, 2층 (남천동)",,051-627-2804,2021-02-03,48308
10:00~18:30,10:00~18:30,10:00~13:00,~,10:00~18:30,10:00~18:30,10:00~18:30,치과,~,치과의원,뿌리샘치과의원,35.0997059,129.0303939,응급의료기관이외,1호선 자갈치역 7번출구,2008-12-05,"부산광역시 중구 광복로55번길 9, 2층 (창선동1가)",,051-231-2275,2021-02-03,48947
09:30~18:30,09:30~18:30,09:30~14:00,~,14:00~21:30,14:00~21:30,09:30~18:30,치과,~,치과의원,사단법인온누리를빛낼사람들의비젼센터온누리치과의원,35.06091486,128.9741701,응급의료기관이외,버스정류장: 다대푸르지오 정문앞,2008-12-05,"부산광역시 사하구 윤공단로 144, 1층 (다대동)",,051-262-7528,2020-08-18,49493
09:00~18:00,09:00~18:00,09:00~14:00,~,09:00~18:00,09:00~18:00,09:00~18:00,"구강안면외과,소아치과,치과보존과,치과보철과,치주과",09:00~14:00,치과의원,사상치과의원,35.1642407,128.9833936,응급의료기관이외,2호선 사상역 5번출구/한신1차 아파트,2008-12-05,부산광역시 사상구 사상로 215 (괘법동),,051-315-2243,2021-02-01,46963
09:30~18:00,09:30~18:00,09:30~14:00,~,09:30~18:00,09:30~18:00,09:30~18:00,"구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,사직어린이치과의원,35.20028716,129.0643456,응급의료기관이외,버스정류장:사직주공사거리/쌍용예가아파트,2008-12-05,"부산광역시 동래구 석사로 46, 3층 (사직동)",,051-506-2879,2020-08-11,47858
09:30~19:00,09:30~19:00,09:30~13:00,~,09:30~19:00,09:30~19:00,09:30~19:00,치과,~,치과의원,사직치과의원,35.19796799,129.0605377,응급의료기관이외,버스정류장: 사직사거리,2008-12-05,부산광역시 동래구 사직북로 24 (사직동),,051-502-2804,2021-01-04,47859
09:30~18:30,09:30~20:30,~,~,14:30~20:30,09:30~18:30,09:30~18:30,치과,~,치과의원,사하위드치과의원,35.1055963,128.9743622,응급의료기관이외,"1호선 당리역 1,3번출구/낙동초등학교와 당리시장 사이 오거리",2008-12-05,"부산광역시 사하구 승학로 53, 2층 (당리동)",,051-294-1754,2021-02-02,49316
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,삼성치과의원,35.271408,129.0924134,응급의료기관이외,범어사역 1번출 100m앞,2008-12-05,부산광역시 금정구 중앙대로 2095 (남산동),,051-514-1534,2019-04-16,46219
09:30~19:00,09:30~19:00,09:30~13:00,~,09:30~19:00,09:30~19:00,09:30~19:00,치과,~,치과의원,삼성치과의원,35.18573726,129.0807786,응급의료기관이외,"1호선 연산역 3번 출구, 한국투자증권 건물(자노빌딩) 4층",2008-12-05,"부산광역시 연제구 중앙대로 1097, 5층 (연산동)",,051-864-2878,2021-01-29,47540
09:30~19:00,09:30~19:00,09:30~13:00,~,09:30~19:00,09:30~19:00,09:30~19:00,치과,~,치과의원,상아치과의원,35.15245022,129.1114849,응급의료기관이외,2호선 금련산역 2번출구,2008-12-05,부산광역시 수영구 수영로 521 (광안동),,051-753-0054,2021-02-03,48262
09:30~18:00,09:30~18:00,09:30~12:00,~,14:00~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,상아치과의원,35.08634366,129.0402817,응급의료기관이외,버스정류장: 영선동 아랫로타리 우체국 맞은편,2008-12-05,부산광역시 영도구 절영로 99 (영선동3가),,051-413-6115,2019-05-22,49056
09:30~18:00,09:30~18:00,09:30~12:00,~,09:30~18:00,09:30~18:00,09:30~20:00,치과,~,치과의원,상아치과의원,35.099959,128.9814902,응급의료기관이외,버스정류장: 사하전화국 옆,2008-12-05,부산광역시 사하구 낙동대로 325 (괴정동),,051-201-2418,2021-02-02,49399
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~18:00,09:30~18:00,09:30~18:00,치과,~,치과의원,복음치과의원,35.17637428,129.0855399,응급의료기관이외,3호선 물만골 지하철역 1번 출구,2008-12-05,부산광역시 연제구 월드컵대로 19 (연산동),,051-853-5321,2019-04-17,47603
09:30~18:30,09:30~18:30,09:30~13:30,~,14:00~18:30,09:30~18:30,09:30~20:00,치과,~,치과의원,본치과의원,35.14151782,129.0590578,응급의료기관이외,"1호선 범일역 7, 9번출구/삼일빌딩 6층",2008-12-05,"부산광역시 부산진구 범일로 127, 삼일빌딩 6층 (범천동)",,051-634-1875,2021-01-15,47360
09:30~18:00,09:30~18:00,09:30~13:00,~,09:30~13:00,09:30~18:00,09:30~18:00,치과,~,치과의원,본치과의원,35.10216725,129.0196869,응급의료기관이외,1호선 토성역 2번출구,2008-12-05,부산광역시 서구 구덕로 195 (부민동2가),,051-231-7528,2017-09-07,49236
09:30~18:30,09:30~18:30,09:30~14:00,~,09:30~18:30,09:30~18:30,09:30~21:00,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,부강 강치과의원,35.16781033,129.1328141,응급의료기관이외,2호선 센텀시티역 3번출구,2008-12-05,"부산광역시 해운대구 센텀3로 20, 203-1호 (우동, 벡스코 비지니스호텔)",,051-242-2080,2021-02-03,48060
09:30~18:30,09:30~18:30,09:30~13:00,~,09:30~18:30,09:30~18:30,09:30~18:30,치과,~,치과의원,부광치과의원,35.14362103,129.0771043,응급의료기관이외,버스정류장: 현대아파트1차 입구쪽,2008-12-05,부산광역시 남구 진남로 197 (문현동),,051-642-2875,2021-01-14,48417
09:30~18:30,09:30~18:30,09:30~12:30,~,~,09:30~18:30,09:30~18:30,치과,~,치과의원,부부치과의원,35.06291067,128.9793027,응급의료기관이외,1호선 낫개역 6번 출구,2008-12-05,"부산광역시 사하구 다대로 447, 6층 (다대동)",,051-263-2875,2021-02-02,49519
09:30~18:30,09:30~18:30,09:30~14:00,~,~,09:30~18:30,09:30~20:00,치과,~,치과의원,부산굿모닝치과의원,35.22221898,129.0845032,응급의료기관이외,1호선 온천장역 3번출구/재성빌딩 2층,2008-12-05,부산광역시 동래구 온천장로125번길 11,,051-516-2879,2020-11-24,47708
09:30~19:00,09:30~19:00,09:30~12:30,~,09:30~19:00,09:30~19:00,09:30~19:00,치과,~,치과의원,부산예치과의원,35.16781033,129.1328141,응급의료기관이외,2호선 센텀시립미술관역 5번 출구/벡스코 비지니스호텔 201호,2008-12-05,"부산광역시 해운대구 센텀3로 20, 207-4 및 201호 (우동, 벡스코 비지니스호텔)",,051-741-7790,2020-12-07,48060
10:00~18:00,10:00~18:00,10:00~12:30,~,~,10:00~18:00,10:00~18:00,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,부산유펜치과의원,35.13728697,128.9791734,응급의료기관이외,버스정류장: 반도보라프라자상가306호,2008-12-05,"부산광역시 사상구 대동로 98, 310호 (학장동, 학장반도보라타운)",,051-322-2333,2020-02-04,47051
